1789	135	American Agricultural Chemical Co.	G. H. Benham, Director, Research and Process Development; 3 biologists, 10 chemists; engineers: 7 chemical, 2 mechanical; 10 technicians, 3 auxiliaries.  and technical personnel director; John M. Jester, Jr., Research Director; 2 chemists, 3 technicians. | Sheldon Bernstein, Vice President and Director of Research; Norman N. Bernstein, Vice President and technical personnel director; 2 biologists, 2 chemists, 1 chemical engineer, 3 auxiliaries. | Clayton Huggett, Director of Research and Development; E. O. Whitman, Personnel Director; 8 chemists; engineers: 3 chemical, 2 mechanical; 2 mathematicians, 2 metallurgists, 2 physicists, 5 technicians, 5 auxiliaries. | Alfred Douty, Technical Director; F. E. Wilson, Personnel Manager; 14 biologists, 29 chemists, 4 chemical engineers, 1 metallurgist, 9 technicians, 4 auxiliaries. | W. P. Ellis, Director of Research; F. E. Wilson, Director of Personnel; 10 chemists, 1 chemical engineer, 2 technicians, 3 auxiliaries. | Norman J. Cyphers, Director, Research and Development; 12 chemists, 9 engineers, 1 mathematician, 6 technicians, 5 auxiliaries. | S. L. Goldheim, Vice President and Director; 2 biologists, 2 chemists, 3 entomologists, 2 technicians, 4 auxiliaries. | Hamilton A. Pinkalla, President and Director of Research; 1 biologist, 4 chemists, 2 chemical engineers, 13 auxiliaries. | Harold R. Sennstrom, Vice President, Engineering; Robert Simpson, Manager, Employee Relations; 2 chemists; engineers: 10 electrical, 15 mechanical; 2 metallurgists, 86 technicians, 15 auxiliaries. | B. Litman, Manager, Research Department; E. C. Lester, Supervisor, Professional Placement; 7 chemists, 56 designers ; engineers: 6 aeronautical, 311 electrical, 1 marine, 137 mechanical; 30 mathematicians.  17
1889	136	American Air Filter Co.	R. F. Logsdon, Assistant Chief Engineer, Research; Dale Detlefs, Salaried Personnel Manager; 2 chemists; engineers : 1 civil, 2 electrical, 5 mechanical; 2 physicists, 4 technicians, 6 auxiliaries.
1899	137	American Alcolac Corp	V. J. Blinoff, President and research director; 5 chemists, 4 technicians, 1 auxiliary.
1907	138	American Bakeries Co.	S. A. McHugh, Director of Research and Control; K. H. Otte, Director of Engineering Research; 1 biologist, 3 chemists, 2 home economists, 4 engineers, 2 technicians, 2 auxiliaries.
1917	139	American Better Chemicals	Richard P. O’Meara, President and research director; Francis E. O’Meara, technical personnel director; 2 chemists, 2 engineers, 1 mathematician, 1 metallurgist, 4 technicians, 4 auxiliaries.
1925	140	American Biltrite Rubber Co.	
1851	141	American Bio-Chemical Laboratory	S. L. Goldheim, Vice President and Director; 2 biologists, 2 chemists, 3 entomologists, 2 technicians, 4 auxiliaries.
1857	142	American Bio-Synthetics Corp	Hamilton A. Pinkalla, President and Director of Research; 1 biologist, 4 chemists, 2 chemical engineers, 13 auxiliaries.
1867	143	American Bosch Arma Corp	Harold R. Sennstrom, Vice President, Engineering; Robert Simpson, Manager, Employee Relations; 2 chemists; engineers: 10 electrical, 15 mechanical; 2 metallurgists, 86 technicians, 15 auxiliaries. | B. Litman, Manager, Research Department; E. C. Lester, Supervisor, Professional Placement; 7 chemists, 56 designers ; engineers: 6 aeronautical, 311 electrical, 1 marine, 137 mechanical; 30 mathematicians.  17 | R. F. Logsdon, Assistant Chief Engineer, Research; Dale Detlefs, Salaried Personnel Manager; 2 chemists; engineers : 1 civil, 2 electrical, 5 mechanical; 2 physicists, 4 technicians, 6 auxiliaries. | V. J. Blinoff, President and research director; 5 chemists, 4 technicians, 1 auxiliary. | S. A. McHugh, Director of Research and Control; K. H. Otte, Director of Engineering Research; 1 biologist, 3 chemists, 2 home economists, 4 engineers, 2 technicians, 2 auxiliaries. | Richard P. O’Meara, President and research director; Francis E. O’Meara, technical personnel director; 2 chemists, 2 engineers, 1 mathematician, 1 metallurgist, 4 technicians, 4 auxiliaries. | Arthur I. Ross, Technical Director (Chelsea and Stoughton) ; E. Holm  5 metallurgists, 44 physicists, 341 technicians, 123 auxiliaries.
1939	144	American Bottlers of Carbonated Beverages	Harry E. Korab, Technical Director; 1 biologist, 2 chemists, 5 auxiliaries.
1949	145	American Brake Shoe Co.	Raymond H. Schaefer, Vice President and research director; 6 chemists; engineers: 1 ceramics, 3 chemical, 14 design, 25 mechanical; 15 metallurgists, 11 technicians, 142 auxiliaries.
1963	146	American Can Co.	K. W. Brighton, Vice President and General Manager, Research and Development Department; technical personnel directors: D. J. Lohuis, Director of Research; A. O. Morkish, Manager Machinery Development Division; D. F. Sampson, Manager Technical Service Division; D. W. Riester, Manager Central Laboratory; R. Royce, Manager Eastern Laboratory; C. E. Lachele, Manager Western Laboratory; H. P. Stevens, Manager Canadian Laboratory; 15 bacteriologists, 139 chemists; engineers: 37 chemical, 3 electrical, 2 industrial, 9 mechanical, 2 metallurgical; 16 food technologists, 2 mathematicians, 2 metallurgists, 2 physicists, 16 psychologists, 113 technicians, 116 auxiliaries. | A. Makowski, Director of Research and Development (Maynard, Mass.) ; R. Schultz, Manager of Research and Development (Washington, N. J.); 2 chemists; engineers : 1 electrical, 2 mechanical; 10 technicians, 15 auxiliaries. | Joseph W. Kuebler, Vice President, Development; 8 chemists; engineers: 2 chemical, 1 civil, 1 industrial, 5 mechanical; 1 physicist, 15 technicians, 11 auxiliaries. | Ross C. Wilcox, Vice President, research director; Ron C. Merkley, Nathaniel L. Malcove, technical personnel directors; 2 biologists, 40 chemists; engineers: 35 chemical, 5 mechanical; 2 mathematicians, 3 physicists, 73 technicians, 24 auxiliaries.
2023	147	American Cast Iron Pipe Co.	J. Thompson Vann, Technical Director; S. P. Phelps, Employment Manager; 7 chemists; engineers: 1 chemical, 2 electrical, 6 mechanical; 3 metallurgists, 1 physicist, 17 technicians, 3 auxiliaries.
2033	148	American Chain & Cable Co.	Richard D. Sevick, Research Director; 1 chemist, 2 abrasive engineers, 1 physicist, 1 other professional, 1 technician.
2043	149	American Chicle Co.	Robert Heggie, Vice President, research; and James J. Scanlan, Assistant Director of Research, technical personnel; 1 biologist, 8 chemists, 1 food technologist, 1 technician, 7 auxiliaries.
2051	150	American Cholesterol Products, Inc	Lester I. Conrad, Technical Director and Vice President; 5 chemists, 3 technicians, 3 auxiliaries.
2059	151	American Colloid Co.	Arthur G. Clem, Director of Research; 5 chemists, 2 engineers, 1 metallurgist, 2 technicians.
2075	152	American Cyanamid Co.	J. H. Paden, Manager, Research and Development; B. R. DiCaprio, Supervisor, Employee Services; 138 chemists, 11 chemical engineers, 2 research associates, 2 research fellows, 59 technicians, 51 auxiliaries. | A. J. Malashevitz, Director of Research; 42 professionals and technicians. | F. E. Fontaine, Director of Research; 135 biologists, 162 chemists, 1 biochemical engineer, 4 mathematicians, 7 physicians, 105 technicians, 275 auxiliaries. | A. L. Peiker, Director of the Laboratories; R. D. Wastrom, Manager of Personnel Relations; 5 biologists, 266 chemists, 65 engineers, 5 entomologists, 1 geologist, 2 hygienists, 10 literature scientists, 6 mathematicians, 1 metallurgist, 3 microscopists, 1 pharmacologist, 11 physicists, 4 research associates, 1 research fellow, 26 technicians, 572 auxiliaries.
2119	153	American Cystoscope Makers, Inc	A. A. Levin, Director of Research; 2 chemists, 7 engineers, 1 mathematician, 2 physicians, 3 physicists.
2129	154	American Dry Milk Institute, Inc	R. P. Choi, in charge, Technical Activities; 1 biologist, 2 chemists, 1 nutritionist, 6 technicians, 1 auxiliary.
2139	155	American Dyewood Co.	Wallace S. Peck, Director of Research; 7 chemists, 2 chemical engineers, 2 technicians, 3 auxiliaries.
2149	156	American Electric Power Service Corp	R. G. Call, Senior Engineer; E. B. Morris, Head, Chemical Engineering Section and technical personnel director; 5 chemists, 1 chemical engineer, 1 paint technologist, 4 technicians, 2 auxiliaries.
2157	157	American Electronic Laboratories	
2163	158	American Electronics, Inc	Luther Welsh, Chief Engineer; 1 biologist, 4 chemists; engineers: 2 elec  trical, 3 mechanical; 4 physicists, 2 technicians, 5 auxiliaries.
2173	159	American Enka Corp	Francis B. Breazeale, Director of Research; 28 chemists; engineers: 12 chemical, 20 textile; 1 microscopist, 3 physicists, 2 translators, 158 technicians, 22 auxiliaries. | Howard E. Pendergast, Manager Technical Development; 8 chemists; engineers: 3 chemical, 2 electrical; 1 physicist, 12 technicians, 3 auxiliaries.
2187	160	American Excelsior Corp	Dale J. Gasch, Technical Director; 1 chemist, 2 technicians.
2199	161	American Felt Co.	
2205	162	American Finish & Chemical Co.	William Jones, Chief Chemist; Herman M. Davis, technical personnel; 2 chemists.
2215	163	American Furnace Co.	E. W. Gettinger, Director of Research; R. A. Etavard, General Manager; 4 engineers, 2 technicians, 2 auxiliaries.
2227	164	American Gas Association, Inc	Frank E. Hodgdon, Director of Laboratories; engineers: 5 chemical, 2 electrical, 9 mechanical; 6 technicians, 3 auxiliaries.
2235	165	American Hardware Corp	Thomas P. McFarlane, Laboratory Director, 4 chemists, 1 chemical engineer, 1 metallurgist, 3 technicians, 1 auxiliary.
2245	166	American Home Products Corp	Richard A. Reinecke, Vice President; G. R. Schermerhorn, Research Coordinator; A. F. Cornett, Technical Director (Oakland); J. F. Seidel, Research Director (Milton) ; 1 bacteriologist, 7 chemists, 1 engineer, 1 technician, 10 auxiliaries. | Roger Gaudry, Director of Research (Research Laboratory) ; Gordon A. Grant, Vice President; A. Stanley Cook, Vice President; Arthur D. Grieve, Director (Control Laboratory) ; Desmond Beall, Director (Pharmaceutical Development Laboratory); 11 biologists, 31 chemists, 1 mathematician, 6 physicians, 1 psychologist, 40 technicians, 18 auxiliaries. | J. T. Hohnstine, Vice President, Research; Daniel Terry (Cranford), H. Sherman (Los Angeles), J. Hruska (Chicago), D. Dykes (Chamblee), Directors of Research; 3 biologists, 18 chemists, 1 technician, 3 auxiliaries. | Dulany Smith, Vice President, Product Development; Frank Davis, Technical Director; 6 chemists, 2 physicians, 3 technicians, 3 auxiliaries. | G. T. Edds, Vice President, Product Development; A. H. Killinger, Director of Biological Product Development; J. C. Trace, Assistant, Pharmaceutical Product Development; A. Q. Britton; 3 biologists, 2 chemists, 1 parasitologist, 2 pharmacologists, 3 veterinarians, 3 technicians, 2 auxiliaries. | Michael R. Maiese, Director of Research and Development; David H. Baeder, Supervisor of Research; 5 chemists. 1 pharmacologist, 1 physician, 2 technicians, 3 auxiliaries. | C. J. Kem, Vice President, Research and Development; R. Bogash, Assistant Vice President; P. B. Russell, Director of Research; 87 bioscientists, 87 physical scientists, 18 clinical specialists, 32 technicians, 184 auxiliaries.
2331	167	American Institute for Research	
2337	168	American Institute of Architects	Edmund R. Purves, Executive Director; Theodore W. Dominick, Director Member Services; Eric Pawley, Supervisor of Research; 8 architects, 10 auxiliaries.
2347	169	American Institute of Baking	William B. Bradley, Scientific Director; Welker G. Bechtel, Director of Laboratory, technical personnel; 5 biologists, 4 chemists, 4 technicians, 4 auxiliaries.
2355	170	American Institute of Engineering and	Milton Goldstein, Vice President and Director of Research; 1 biologist, 2 chemists; engineers: 2 aeronautical, 18 electrical, 5 mechanical; 4 mathematicians, 1 metallurgist, 1 physician, 3 physicists, 1 psychologist, 14 technicians, 9 auxiliaries.
2365	171	American Institute of Laundering, Inc	
2371	172	American Instrument Co.	James M. Klaasse, Chief Engineer; Thomas F. Davis, Personnel Director; 1 biologist, 3 chemists; engineers: 4 electronics, 5 mechanical, 3 refrigeration and temperature control; 4 physicists, 18 technicians, 2 auxiliaries.
2381	173	American Lecithin Co.	Harold Crooks, Director, research; 1 chemist.
2393	174	American Lithographic Varnish Co.	Robert W. Kreitler, President and technical personnel director; Louis Zollo, Research Director; 3 chemists, 1 technician, 1 auxiliary.
2401	175	American Lubricants, Inc	M. Ehrlich, Vice President and Director of Research; 2 chemists, 2 technicians.
2411	176	American Machine & Foundry Co.	Herbert I. Fusfeld, Director; 1 biologist, 3 chemists; engineers: 2 electrical, 5 mechanical; 1 mathematician, 8 physicists, 16 auxiliaries. | W. P. Cadogan, Manager; 20 chemists, 8 chemical engineers. | Fred L. Waite, Chief Engineer ; 7 mechanical engineers, 4 auxiliaries. | Philip Rosenberg, General Manager; Arthur R. Peterson, Personnel Manager; D. L. Arenson, Assistant General Manager; F. E. Zatopa, Operations Manager; C. H. Meyers, Contracts Manager; 4 chemists; engineers: 4 aerodynamics, 14 civil-architectural, 9 electrical, 4 electronics, 45 mechanical, 16 systems; 5 mathematicians, 6 physicists, 51 auxiliaries. | Robert L. Holloway, Director; 5 development engineers, 4 technicians, 7 auxiliaries. | Dimitri G. Soussloff, Manager; engineers: 5 chemical, 8 mechanical; 24 auxiliaries. | Tyler Weymouth, Vice President; James A. Bolton, Chief Engineer; J. B. Hoglund, Laboratory Manager; 9 mechanical and electrical engineers, 25 technicians, 2 auxiliaries. | Tyler Weymouth, Vice President; James A. Bolton, Chief Engineer; M. E.  Phillips, Jr., Laboratory Manager; 11 mechanical and electrical engineers, 14 technicians, 8 auxiliaries. | Tyler Weymouth, Vice President; James A. Bolton, Chief Engineer; O. E. Eissmann, Laboratory Manager; 7 mechanical and electrical engineers, 13 technicians, 8 auxiliaries. | George W. Trum, Manager;  -   4 chemists, 1 auxiliary. | Fred D. Marasso, Vice President, Engineering; M. B. Hancock, Senior Project Engineer; 5 mechanical engineers. | Walter J. Richert, research director; Zeke R. Smith, Technical Director, Divisional Vice President; 8 electrical engineers, 2 mechanical engineers, 1 physicist, 57 technicians, 12 auxiliaries. | R. B. Henderson, Director of Research and Development; 5 chemists; engineers: 1 chief engineer, 1 development, 2 machine design, 4 mechanical, 3 project; 13 technicians, 8 auxiliaries.
2527	177	American Machine and Metals, Inc	R. Gicsse, research director; R. M. Hammes, technical personnel director;  -   5 chemical engineers, 2 technicians.
2539	178	American Maize-Products Co.	James W. Evans, Vice President, Research; 2 agronomists, 2 bacteriologists, 18 chemists, 2 chemical engineers, 1 home economist, 9 technicians, 3 auxiliaries.
2551	179	American-Marietta Co.	H. R. Beckwith, L. A. Owen, J. F. Rooney, R. E. Warren, Directors of Research; H. S. Vamess, Personnel Director; 4 chemical engineers, 25 chemists, 25 formula-tors, 28 technicians, 13 auxiliaries. | Robert M. Williams, Technical Director; L. S. Miller, Research Director; R. C. Scott, Personnel Director; 2 chemical engineers, 23 chemists, 15 technicians, 7 auxiliaries. | David M. Gans, Vice President, Research; 37 chemists, 15 technicians, 3 auxiliaries. | Allen J. Porter, Director of Research; 1 chemical engineer, 5 chemists, 5 technicians. | George B. Sawyer, Director of Research; S. W. Farrell, Vice President,   Operations; 17 chemists, 21 technicians, 5 auxiliaries. | William M. Beaver, Chief Chemist and research director; E. J. Davis, Technical Director; 7 chemists, 3 technicians,  -   2 auxiliaries. | James F. Wynn, Technical Director; 5 chemists, 5 technicians. | T. M. Kelly, Vice President for Research; R. C. Mielenz, Director of Research and Technical Personnel; 6 chemists; engineers: 4 chemical, 4 civil, 1 mining; 1 geologist, 15 technicians, 5 auxiliaries. | Julius F. Sachse, Vice President, Research; Robert W. Duyckinck, Director of Research; E. L. Timm, Technical Director; 4 chemists; engineers: 2 chemical,  -   3 mechanical; 3 metallurgists, 1 physicist, 14 technicians, 5 auxiliaries. | A. Rebemak, Technical Director; 3 chemists; engineers: 3 chemical, 4 industrial design; 3 technicians, 2 auxiliaries. | Paul S. Sussenbach, Executive Vice President; 16 chemists; engineers: 5 chemical, 1 mechanical; 5 technicians, 4 auxiliaries. | James A. Friday, Director of Research; 4 chemists, 2 engineers, 1 auxiliary. | Carl B. Blake, Director of Research; John A. Ernst, Personnel Director; 7 chemists, 1 physicist, 2 technicians, 2 auxiliaries. | Thomas E. Lesslie, Director of Research; Charles R. Holtzclaw, General Manager; 2 chemical engineers, 10 chemists, 6 technicians, 1 auxiliary. | D. M. Gray, Vice President, research; G. W. Seagren, Research Director, technical personnel director; 21 chemists; 8 chemical engineers, 1 metallurgist, 1 physicist, 40 technicians, 16 auxiliaries.
